"year","sggcd","type","class1","class2","unit","value"
2015,"32350","economy","grdp","mining and quarrying","million KRW",58241
2015,"32360","economy","grdp","mining and quarrying","million KRW",1156
2015,"32370","economy","grdp","mining and quarrying","million KRW",NA
2015,"32380","economy","grdp","mining and quarrying","million KRW",3489
2015,"32390","economy","grdp","mining and quarrying","million KRW",3221
2015,"32400","economy","grdp","mining and quarrying","million KRW",7655
2015,"32410","economy","grdp","mining and quarrying","million KRW",18221
2015,"32010","economy","grdp","manufacturing","million KRW",323797
2015,"32020","economy","grdp","manufacturing","million KRW",1358875
2015,"32030","economy","grdp","manufacturing","million KRW",410815
2015,"32040","economy","grdp","manufacturing","million KRW",415203
2015,"32050","economy","grdp","manufacturing","million KRW",60503
2015,"32060","economy","grdp","manufacturing","million KRW",42070
2015,"32070","economy","grdp","manufacturing","million KRW",180858
2015,"32310","economy","grdp","manufacturing","million KRW",252699
2015,"32320","economy","grdp","manufacturing","million KRW",303810
2015,"32330","economy","grdp","manufacturing","million KRW",194045
2015,"32340","economy","grdp","manufacturing","million KRW",68070
2015,"32350","economy","grdp","manufacturing","million KRW",47415
2015,"32360","economy","grdp","manufacturing","million KRW",71354
2015,"32370","economy","grdp","manufacturing","million KRW",20402
2015,"32380","economy","grdp","manufacturing","million KRW",17907
2015,"32390","economy","grdp","manufacturing","million KRW",25742
2015,"32400","economy","grdp","manufacturing","million KRW",38459
2015,"32410","economy","grdp","manufacturing","million KRW",32728
2015,"32010","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",138065
2015,"32020","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",74476
2015,"32030","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",178298
2015,"32040","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",150015
2015,"32050","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",27616
2015,"32060","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",15350
2015,"32070","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",18468
2015,"32310","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",22384
2015,"32320","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",21694
2015,"32330","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",78218
2015,"32340","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",31016
2015,"32350","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",9029
2015,"32360","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",12124
2015,"32370","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",15378
2015,"32380","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",7701
2015,"32390","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",10612
2015,"32400","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",8011
2015,"32410","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",30006
2015,"32010","economy","grdp","construction","million KRW",293458
2015,"32020","economy","grdp","construction","million KRW",812562
2015,"32030","economy","grdp","construction","million KRW",404983
2015,"32040","economy","grdp","construction","million KRW",238703
2015,"32050","economy","grdp","construction","million KRW",46011
2015,"32060","economy","grdp","construction","million KRW",112613
2015,"32070","economy","grdp","construction","million KRW",790693
2015,"32310","economy","grdp","construction","million KRW",152884
2015,"32320","economy","grdp","construction","million KRW",113223
2015,"32330","economy","grdp","construction","million KRW",45256
2015,"32340","economy","grdp","construction","million KRW",219227
2015,"32350","economy","grdp","construction","million KRW",69258
2015,"32360","economy","grdp","construction","million KRW",59973
2015,"32370","economy","grdp","construction","million KRW",57878
2015,"32380","economy","grdp","construction","million KRW",29260
2015,"32390","economy","grdp","construction","million KRW",112950
2015,"32400","economy","grdp","construction","million KRW",54048
2015,"32410","economy","grdp","construction","million KRW",82891
2015,"32010","economy","grdp","wholesale and retail trade","million KRW",320775
2015,"32020","economy","grdp","wholesale and retail trade","million KRW",491305
2015,"32030","economy","grdp","wholesale and retail trade","million KRW",293433
2015,"32040","economy","grdp","wholesale and retail trade","million KRW",122611
2015,"32050","economy","grdp","wholesale and retail trade","million KRW",56108
2015,"32060","economy","grdp","wholesale and retail trade","million KRW",118042
2015,"32070","economy","grdp","wholesale and retail trade","million KRW",71577
2015,"32310","economy","grdp","wholesale and retail trade","million KRW",75049
2015,"32320","economy","grdp","wholesale and retail trade","million KRW",45910
2015,"32330","economy","grdp","wholesale and retail trade","million KRW",40494
2015,"32340","economy","grdp","wholesale and retail trade","million KRW",56242
2015,"32350","economy","grdp","wholesale and retail trade","million KRW",37336
