"sggcd","type","class1","class2","unit","value","year"
"380014","medicine","doctors","anesthesiology and pain medicine","persons",4,2010
"380014","medicine","doctors","obstetrics and gynecology","persons",3,2010
"380014","medicine","doctors","pediatrics","persons",1,2010
"380014","medicine","doctors","ophthalmology","persons",2,2010
"380014","medicine","doctors","otorhinolaryngology","persons",1,2010
"380014","medicine","doctors","dermatology","persons",0,2010
"380014","medicine","doctors","urology","persons",1,2010
"380014","medicine","doctors","radiology","persons",0,2010
"380014","medicine","doctors","radiation oncology","persons",0,2010
"380014","medicine","doctors","pathology","persons",1,2010
"380014","medicine","doctors","clinical laboratory medicine","persons",0,2010
"380014","medicine","doctors","tuberculosis","persons",0,2010
"380014","medicine","doctors","rehabilitation medicine","persons",1,2010
"380014","medicine","doctors","nuclear medicine","persons",1,2010
"380014","medicine","doctors","family medicine","persons",3,2010
"380014","medicine","doctors","emergency medicine","persons",0,2010
"380014","medicine","doctors","occupational and environmental medicine","persons",0,2010
"380014","medicine","doctors","preventive medicine","persons",1,2010
"380016","medicine","doctors","total","persons",26,2010
"380016","medicine","doctors","internal medicine","persons",3,2010
"380016","medicine","doctors","neurology","persons",1,2010
"380016","medicine","doctors","psychiatry","persons",3,2010
"380016","medicine","doctors","surgery","persons",4,2010
"380016","medicine","doctors","orthopedics","persons",3,2010
"380016","medicine","doctors","neurosurgery","persons",0,2010
"380016","medicine","doctors","thoracic and cardiovascular surgery","persons",0,2010
"380016","medicine","doctors","plastic surgery","persons",0,2010
"380016","medicine","doctors","anesthesiology and pain medicine","persons",2,2010
"380016","medicine","doctors","obstetrics and gynecology","persons",1,2010
"380016","medicine","doctors","pediatrics","persons",0,2010
"380016","medicine","doctors","ophthalmology","persons",1,2010
"380016","medicine","doctors","otorhinolaryngology","persons",1,2010
"380016","medicine","doctors","dermatology","persons",1,2010
"380016","medicine","doctors","urology","persons",0,2010
"380016","medicine","doctors","radiology","persons",0,2010
"380016","medicine","doctors","radiation oncology","persons",0,2010
"380016","medicine","doctors","pathology","persons",0,2010
"380016","medicine","doctors","clinical laboratory medicine","persons",1,2010
"380016","medicine","doctors","tuberculosis","persons",0,2010
"380016","medicine","doctors","rehabilitation medicine","persons",1,2010
"380016","medicine","doctors","nuclear medicine","persons",0,2010
"380016","medicine","doctors","family medicine","persons",4,2010
"380016","medicine","doctors","emergency medicine","persons",0,2010
"380016","medicine","doctors","occupational and environmental medicine","persons",0,2010
"380016","medicine","doctors","preventive medicine","persons",0,2010
"380017","medicine","doctors","total","persons",48,2010
"380017","medicine","doctors","internal medicine","persons",7,2010
"380017","medicine","doctors","neurology","persons",2,2010
"380017","medicine","doctors","psychiatry","persons",2,2010
"380017","medicine","doctors","surgery","persons",7,2010
"380017","medicine","doctors","orthopedics","persons",4,2010
"380017","medicine","doctors","neurosurgery","persons",2,2010
"380017","medicine","doctors","thoracic and cardiovascular surgery","persons",0,2010
"380017","medicine","doctors","plastic surgery","persons",0,2010
"380017","medicine","doctors","anesthesiology and pain medicine","persons",5,2010
"380017","medicine","doctors","obstetrics and gynecology","persons",3,2010
"380017","medicine","doctors","pediatrics","persons",0,2010
"380017","medicine","doctors","ophthalmology","persons",2,2010
"380017","medicine","doctors","otorhinolaryngology","persons",2,2010
"380017","medicine","doctors","dermatology","persons",0,2010
"380017","medicine","doctors","urology","persons",1,2010
"380017","medicine","doctors","radiology","persons",2,2010
"380017","medicine","doctors","radiation oncology","persons",0,2010
"380017","medicine","doctors","pathology","persons",0,2010
"380017","medicine","doctors","clinical laboratory medicine","persons",0,2010
"380017","medicine","doctors","tuberculosis","persons",0,2010
"380017","medicine","doctors","rehabilitation medicine","persons",1,2010
"380017","medicine","doctors","nuclear medicine","persons",0,2010
"380017","medicine","doctors","family medicine","persons",8,2010
"380017","medicine","doctors","emergency medicine","persons",0,2010
"380017","medicine","doctors","occupational and environmental medicine","persons",0,2010
"380017","medicine","doctors","preventive medicine","persons",0,2010
"380018","medicine","doctors","total","persons",22,2010
"380018","medicine","doctors","internal medicine","persons",2,2010
"380018","medicine","doctors","neurology","persons",0,2010
"380018","medicine","doctors","psychiatry","persons",0,2010
"380018","medicine","doctors","surgery","persons",7,2010
"380018","medicine","doctors","orthopedics","persons",3,2010
"380018","medicine","doctors","neurosurgery","persons",0,2010
"380018","medicine","doctors","thoracic and cardiovascular surgery","persons",1,2010
"380018","medicine","doctors","plastic surgery","persons",0,2010
"380018","medicine","doctors","anesthesiology and pain medicine","persons",2,2010
"380018","medicine","doctors","obstetrics and gynecology","persons",0,2010
"380018","medicine","doctors","pediatrics","persons",1,2010
"380018","medicine","doctors","ophthalmology","persons",1,2010
"380018","medicine","doctors","otorhinolaryngology","persons",0,2010
"380018","medicine","doctors","dermatology","persons",0,2010
"380018","medicine","doctors","urology","persons",0,2010
"380018","medicine","doctors","radiology","persons",0,2010
"380018","medicine","doctors","radiation oncology","persons",0,2010
"380018","medicine","doctors","pathology","persons",0,2010
"380018","medicine","doctors","clinical laboratory medicine","persons",0,2010
"380018","medicine","doctors","tuberculosis","persons",0,2010
"380018","medicine","doctors","rehabilitation medicine","persons",0,2010
"380018","medicine","doctors","nuclear medicine","persons",1,2010
"380018","medicine","doctors","family medicine","persons",4,2010
"380018","medicine","doctors","emergency medicine","persons",0,2010
"380018","medicine","doctors","occupational and environmental medicine","persons",0,2010
"380018","medicine","doctors","preventive medicine","persons",0,2010
"380019","medicine","doctors","total","persons",34,2010
"380019","medicine","doctors","internal medicine","persons",5,2010
"380019","medicine","doctors","neurology","persons",2,2010
"380019","medicine","doctors","psychiatry","persons",5,2010
"380019","medicine","doctors","surgery","persons",5,2010
"380019","medicine","doctors","orthopedics","persons",4,2010
"380019","medicine","doctors","neurosurgery","persons",0,2010
"380019","medicine","doctors","thoracic and cardiovascular surgery","persons",1,2010
"380019","medicine","doctors","plastic surgery","persons",1,2010
"380019","medicine","doctors","anesthesiology and pain medicine","persons",3,2010
"380019","medicine","doctors","obstetrics and gynecology","persons",0,2010
"380019","medicine","doctors","pediatrics","persons",1,2010
"380019","medicine","doctors","ophthalmology","persons",2,2010
"380019","medicine","doctors","otorhinolaryngology","persons",1,2010
"380019","medicine","doctors","dermatology","persons",0,2010
"380019","medicine","doctors","urology","persons",1,2010
"380019","medicine","doctors","radiology","persons",0,2010
"380019","medicine","doctors","radiation oncology","persons",0,2010
"380019","medicine","doctors","pathology","persons",0,2010
"380019","medicine","doctors","clinical laboratory medicine","persons",0,2010
"380019","medicine","doctors","tuberculosis","persons",0,2010
"380019","medicine","doctors","rehabilitation medicine","persons",0,2010
"380019","medicine","doctors","nuclear medicine","persons",0,2010
"380019","medicine","doctors","family medicine","persons",2,2010
"380019","medicine","doctors","emergency medicine","persons",0,2010
"380019","medicine","doctors","occupational and environmental medicine","persons",0,2010
"380019","medicine","doctors","preventive medicine","persons",1,2010
"380100","medicine","doctors","total","persons",464,2010
"380100","medicine","doctors","internal medicine","persons",83,2010
"380100","medicine","doctors","neurology","persons",8,2010
"380100","medicine","doctors","psychiatry","persons",25,2010
"380100","medicine","doctors","surgery","persons",38,2010
"380100","medicine","doctors","orthopedics","persons",41,2010
"380100","medicine","doctors","neurosurgery","persons",19,2010
"380100","medicine","doctors","thoracic and cardiovascular surgery","persons",2,2010
"380100","medicine","doctors","plastic surgery","persons",0,2010
"380100","medicine","doctors","anesthesiology and pain medicine","persons",16,2010
"380100","medicine","doctors","obstetrics and gynecology","persons",48,2010
"380100","medicine","doctors","pediatrics","persons",52,2010
"380100","medicine","doctors","ophthalmology","persons",15,2010
"380100","medicine","doctors","otorhinolaryngology","persons",23,2010
"380100","medicine","doctors","dermatology","persons",9,2010
"380100","medicine","doctors","urology","persons",14,2010
"380100","medicine","doctors","radiology","persons",14,2010
"380100","medicine","doctors","radiation oncology","persons",0,2010
"380100","medicine","doctors","pathology","persons",3,2010
"380100","medicine","doctors","clinical laboratory medicine","persons",3,2010
"380100","medicine","doctors","tuberculosis","persons",0,2010
"380100","medicine","doctors","rehabilitation medicine","persons",8,2010
"380100","medicine","doctors","nuclear medicine","persons",0,2010
"380100","medicine","doctors","family medicine","persons",30,2010
"380100","medicine","doctors","emergency medicine","persons",8,2010
"380100","medicine","doctors","occupational and environmental medicine","persons",5,2010
"380100","medicine","doctors","preventive medicine","persons",0,2010
"380200","medicine","doctors","total","persons",574,2010
"380200","medicine","doctors","internal medicine","persons",107,2010
"380200","medicine","doctors","neurology","persons",16,2010
"380200","medicine","doctors","psychiatry","persons",29,2010
"380200","medicine","doctors","surgery","persons",45,2010
"380200","medicine","doctors","orthopedics","persons",47,2010
"380200","medicine","doctors","neurosurgery","persons",32,2010
"380200","medicine","doctors","thoracic and cardiovascular surgery","persons",15,2010
"380200","medicine","doctors","plastic surgery","persons",7,2010
