adm,adm10,adm_2023,adm10_2023,adm_2024,adm10_2024,name,name_sido,name_eng,level,sgis_1998,sgis_1999,sgis_2000,sgis_2001,sgis_2002,sgis_2003,sgis_2004,sgis_2005,sgis_2006,sgis_2007,sgis_2008,sgis_2009,sgis_2010,sgis_2011,sgis_2012,sgis_2013,sgis_2014,sgis_2015,sgis_2016,sgis_2017,sgis_2018,sgis_2019,sgis_2020,sgis_2021,sgis_2022_old,sgis_2022,sgis_2023,sgis_2024
4784035000,4784035000,4784035000,4784035000,4784035000,4784035000,금수면,Gyeongsangbuk-do,,Neighborhood,3738035,3738035,3738035,3738035,3738035,3738035,3738035,3738035,3738035,3738035,3738035,3738035,3738035,3738035,3738035,3738035,3738035,3738035,3738035,3738035,3738035,3738035,3738035,3738035,3738035,37580350,37580350,
4784035500,4784035500,4784035500,4784035500,4784035500,4784035500,금수강산면,Gyeongsangbuk-do,,Neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,37580351
4784036000,4784036000,4784036000,4784036000,4784036000,4784036000,대가면,Gyeongsangbuk-do,,Neighborhood,3738036,3738036,3738036,3738036,3738036,3738036,3738036,3738036,3738036,3738036,3738036,3738036,3738036,3738036,3738036,3738036,3738036,3738036,3738036,3738036,3738036,3738036,3738036,3738036,3738036,37580360,37580360,37580360
4784037000,4784037000,4784037000,4784037000,4784037000,4784037000,벽진면,Gyeongsangbuk-do,,Neighborhood,3738037,3738037,3738037,3738037,3738037,3738037,3738037,3738037,3738037,3738037,3738037,3738037,3738037,3738037,3738037,3738037,3738037,3738037,3738037,3738037,3738037,3738037,3738037,3738037,3738037,37580370,37580370,37580370
4784038000,4784038000,4784038000,4784038000,4784038000,4784038000,초전면,Gyeongsangbuk-do,,Neighborhood,3738038,3738038,3738038,3738038,3738038,3738038,3738038,3738038,3738038,3738038,3738038,3738038,3738038,3738038,3738038,3738038,3738038,3738038,3738038,3738038,3738038,3738038,3738038,3738038,3738038,37580380,37580380,37580380
4784039000,4784039000,4784039000,4784039000,4784039000,4784039000,월항면,Gyeongsangbuk-do,,Neighborhood,3738039,3738039,3738039,3738039,3738039,3738039,3738039,3738039,3738039,3738039,3738039,3738039,3738039,3738039,3738039,3738039,3738039,3738039,3738039,3738039,3738039,3738039,3738039,3738039,3738039,37580390,37580390,37580390
47850,4785000000,47850,4785000000,47850,4785000000,칠곡군,Gyeongsangbuk-do,Chilgok-gun,District,3739000,3739000,3739000,3739000,3739000,3739000,3739000,3739000,3739000,3739000,3739000,3739000,3739000,3739000,3739000,3739000,3739000,3739000,3739000,3739000,3739000,3739000,3739000,3739000,3739000,37590000,37590000,37590000
4785025000,4785025000,4785025000,4785025000,4785025000,4785025000,왜관읍,Gyeongsangbuk-do,,Neighborhood,3739011,3739011,3739011,3739011,3739011,3739011,3739011,3739011,3739011,3739011,3739011,3739011,3739011,3739011,3739011,3739011,3739011,3739011,3739011,3739011,3739011,3739011,3739011,3739011,3739011,37590110,37590110,37590110
4785025300,4785025300,4785025300,4785025300,4785025300,4785025300,북삼읍,Gyeongsangbuk-do,,Neighborhood,,,,,,3739012,3739012,3739012,3739012,3739012,3739012,3739012,3739012,3739012,3739012,3739012,3739012,3739012,3739012,3739012,3739012,3739012,3739012,3739012,3739012,37590120,37590120,37590120
4785025600,4785025600,4785025600,4785025600,4785025600,4785025600,석적읍,Gyeongsangbuk-do,,Neighborhood,,,,,,,,,3739013,3739013,3739013,3739013,3739013,3739013,3739013,3739013,3739013,3739013,3739013,3739013,3739013,3739013,3739013,3739013,3739013,37590130,37590130,37590130
4785031000,4785031000,4785031000,4785031000,4785031000,4785031000,지천면,Gyeongsangbuk-do,,Neighborhood,3739031,3739031,3739031,3739031,3739031,3739031,3739031,3739031,3739031,3739031,3739031,3739031,3739031,3739031,3739031,3739031,3739031,3739031,3739031,3739031,3739031,3739031,3739031,3739031,3739031,37590310,37590310,37590310
4785032000,4785032000,4785032000,4785032000,4785032000,4785032000,동명면,Gyeongsangbuk-do,,Neighborhood,3739032,3739032,3739032,3739032,3739032,3739032,3739032,3739032,3739032,3739032,3739032,3739032,3739032,3739032,3739032,3739032,3739032,3739032,3739032,3739032,3739032,3739032,3739032,3739032,3739032,37590320,37590320,37590320
4785033000,4785033000,4785033000,4785033000,4785033000,4785033000,가산면,Gyeongsangbuk-do,,Neighborhood,3739033,3739033,3739033,3739033,3739033,3739033,3739033,3739033,3739033,3739033,3739033,3739033,3739033,3739033,3739033,3739033,3739033,3739033,3739033,3739033,3739033,3739033,3739033,3739033,3739033,37590330,37590330,37590330
4785034000,4785034000,4785034000,4785034000,4785034000,4785034000,석적면,Gyeongsangbuk-do,,Neighborhood,3739034,3739034,3739034,3739034,3739034,3739034,3739034,3739034,,,,,,,,,,,,,,,,,,,,
4785035000,4785035000,4785035000,4785035000,4785035000,4785035000,북삼면,Gyeongsangbuk-do,,Neighborhood,3739035,3739035,3739035,3739035,3739035,,,,,,,,,,,,,,,,,,,,,,,
4785036000,4785036000,4785036000,4785036000,4785036000,4785036000,약목면,Gyeongsangbuk-do,,Neighborhood,3739036,3739036,3739036,3739036,3739036,3739036,3739036,3739036,3739036,3739036,3739036,3739036,3739036,3739036,3739036,3739036,3739036,3739036,3739036,3739036,3739036,3739036,3739036,3739036,3739036,37590360,37590360,37590360
4785037000,4785037000,4785037000,4785037000,4785037000,4785037000,기산면,Gyeongsangbuk-do,,Neighborhood,3739037,3739037,3739037,3739037,3739037,3739037,3739037,3739037,3739037,3739037,3739037,3739037,3739037,3739037,3739037,3739037,3739037,3739037,3739037,3739037,3739037,3739037,3739037,3739037,3739037,37590370,37590370,37590370
47900,4790000000,47900,4790000000,47900,4790000000,예천군,Gyeongsangbuk-do,Yecheon-gun,District,3740000,3740000,3740000,3740000,3740000,3740000,3740000,3740000,3740000,3740000,3740000,3740000,3740000,3740000,3740000,3740000,3740000,3740000,3740000,3740000,3740000,3740000,3740000,3740000,3740000,37600000,37600000,37600000
4790025000,4790025000,4790025000,4790025000,4790025000,4790025000,예천읍,Gyeongsangbuk-do,,Neighborhood,3740011,3740011,3740011,3740011,3740011,3740011,3740011,3740011,3740011,3740011,3740011,3740011,3740011,3740011,3740011,3740011,3740011,3740011,3740011,3740011,3740011,3740011,3740011,3740011,3740011,37600110,37600110,37600110
4790031000,4790031000,4790031000,4790031000,4790031000,4790031000,용문면,Gyeongsangbuk-do,,Neighborhood,3740031,3740031,3740031,3740031,3740031,3740031,3740031,3740031,3740031,3740031,3740031,3740031,3740031,3740031,3740031,3740031,3740031,3740031,3740031,3740031,3740031,3740031,3740031,3740031,3740031,37600310,37600310,37600310
4790032000,4790032000,4790032000,4790032000,4790032000,4790032000,상리면,Gyeongsangbuk-do,,Neighborhood,3740032,3740032,3740032,3740032,3740032,3740032,3740032,3740032,3740032,3740032,3740032,3740032,3740032,3740032,3740032,3740032,3740032,3740032,,,,,,,,,,
4790033000,4790033000,4790033000,4790033000,4790033000,4790033000,하리면,Gyeongsangbuk-do,,Neighborhood,3740033,3740033,3740033,3740033,3740033,3740033,3740033,3740033,3740033,3740033,3740033,3740033,3740033,3740033,3740033,3740033,3740033,3740033,,,,,,,,,,
4790034000,4790034000,4790034000,4790034000,4790034000,4790034000,감천면,Gyeongsangbuk-do,,Neighborhood,3740034,3740034,3740034,3740034,3740034,3740034,3740034,3740034,3740034,3740034,3740034,3740034,3740034,3740034,3740034,3740034,3740034,3740034,3740034,3740034,3740034,3740034,3740034,3740034,3740034,37600340,37600340,37600340
4790035000,4790035000,4790035000,4790035000,4790035000,4790035000,보문면,Gyeongsangbuk-do,,Neighborhood,3740035,3740035,3740035,3740035,3740035,3740035,3740035,3740035,3740035,3740035,3740035,3740035,3740035,3740035,3740035,3740035,3740035,3740035,3740035,3740035,3740035,3740035,3740035,3740035,3740035,37600350,37600350,37600350
4790036000,4790036000,4790036000,4790036000,4790036000,4790036000,호명면,Gyeongsangbuk-do,,Neighborhood,3740036,3740036,3740036,3740036,3740036,3740036,3740036,3740036,3740036,3740036,3740036,3740036,3740036,3740036,3740036,3740036,3740036,3740036,3740036,3740036,3740036,3740036,3740036,3740036,3740036,37600360,37600360,
4790025300,4790025300,4790025300,4790025300,4790025300,4790025300,호명읍,Gyeongsangbuk-do,,Neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,37600121
4790037000,4790037000,4790037000,4790037000,4790037000,4790037000,유천면,Gyeongsangbuk-do,,Neighborhood,3740037,3740037,3740037,3740037,3740037,3740037,3740037,3740037,3740037,3740037,3740037,3740037,3740037,3740037,3740037,3740037,3740037,3740037,3740037,3740037,3740037,3740037,3740037,3740037,3740037,37600370,37600370,37600370
4790038000,4790038000,4790038000,4790038000,4790038000,4790038000,용궁면,Gyeongsangbuk-do,,Neighborhood,3740038,3740038,3740038,3740038,3740038,3740038,3740038,3740038,3740038,3740038,3740038,3740038,3740038,3740038,3740038,3740038,3740038,3740038,3740038,3740038,3740038,3740038,3740038,3740038,3740038,37600380,37600380,37600380
4790039000,4790039000,4790039000,4790039000,4790039000,4790039000,개포면,Gyeongsangbuk-do,,Neighborhood,3740039,3740039,3740039,3740039,3740039,3740039,3740039,3740039,3740039,3740039,3740039,3740039,3740039,3740039,3740039,3740039,3740039,3740039,3740039,3740039,3740039,3740039,3740039,3740039,3740039,37600390,37600390,37600390
4790040000,4790040000,4790040000,4790040000,4790040000,4790040000,지보면,Gyeongsangbuk-do,,Neighborhood,3740040,3740040,3740040,3740040,3740040,3740040,3740040,3740040,3740040,3740040,3740040,3740040,3740040,3740040,3740040,3740040,3740040,3740040,3740040,3740040,3740040,3740040,3740040,3740040,3740040,37600400,37600400,37600400
4790041000,4790041000,4790041000,4790041000,4790041000,4790041000,풍양면,Gyeongsangbuk-do,,Neighborhood,3740041,3740041,3740041,3740041,3740041,3740041,3740041,3740041,3740041,3740041,3740041,3740041,3740041,3740041,3740041,3740041,3740041,3740041,3740041,3740041,3740041,3740041,3740041,3740041,3740041,37600410,37600410,37600410
4790042000,4790042000,4790042000,4790042000,4790042000,4790042000,효자면,Gyeongsangbuk-do,,Neighborhood,,,,,,,,,,,,,,,,,,,3740042,3740042,3740042,3740042,3740042,3740042,3740042,37600420,37600420,37600420
4790043000,4790043000,4790043000,4790043000,4790043000,4790043000,은풍면,Gyeongsangbuk-do,,Neighborhood,,,,,,,,,,,,,,,,,,,3740043,3740043,3740043,3740043,3740043,3740043,3740043,37600430,37600430,37600430
47920,4792000000,47920,4792000000,47920,4792000000,봉화군,Gyeongsangbuk-do,Bonghwa-gun,District,3741000,3741000,3741000,3741000,3741000,3741000,3741000,3741000,3741000,3741000,3741000,3741000,3741000,3741000,3741000,3741000,3741000,3741000,3741000,3741000,3741000,3741000,3741000,3741000,3741000,37610000,37610000,37610000
4792025000,4792025000,4792025000,4792025000,4792025000,4792025000,봉화읍,Gyeongsangbuk-do,,Neighborhood,3741011,3741011,3741011,3741011,3741011,3741011,3741011,3741011,3741011,3741011,3741011,3741011,3741011,3741011,3741011,3741011,3741011,3741011,3741011,3741011,3741011,3741011,3741011,3741011,3741011,37610110,37610110,37610110
4792031000,4792031000,4792031000,4792031000,4792031000,4792031000,물야면,Gyeongsangbuk-do,,Neighborhood,3741031,3741031,3741031,3741031,3741031,3741031,3741031,3741031,3741031,3741031,3741031,3741031,3741031,3741031,3741031,3741031,3741031,3741031,3741031,3741031,3741031,3741031,3741031,3741031,3741031,37610310,37610310,37610310
4792032000,4792032000,4792032000,4792032000,4792032000,4792032000,봉성면,Gyeongsangbuk-do,,Neighborhood,3741032,3741032,3741032,3741032,3741032,3741032,3741032,3741032,3741032,3741032,3741032,3741032,3741032,3741032,3741032,3741032,3741032,3741032,3741032,3741032,3741032,3741032,3741032,3741032,3741032,37610320,37610320,37610320
4792033000,4792033000,4792033000,4792033000,4792033000,4792033000,법전면,Gyeongsangbuk-do,,Neighborhood,3741033,3741033,3741033,3741033,3741033,3741033,3741033,3741033,3741033,3741033,3741033,3741033,3741033,3741033,3741033,3741033,3741033,3741033,3741033,3741033,3741033,3741033,3741033,3741033,3741033,37610330,37610330,37610330
4792034000,4792034000,4792034000,4792034000,4792034000,4792034000,춘양면,Gyeongsangbuk-do,,Neighborhood,3741034,3741034,3741034,3741034,3741034,3741034,3741034,3741034,3741034,3741034,3741034,3741034,3741034,3741034,3741034,3741034,3741034,3741034,3741034,3741034,3741034,3741034,3741034,3741034,3741034,37610340,37610340,37610340
4792035000,4792035000,4792035000,4792035000,4792035000,4792035000,소천면,Gyeongsangbuk-do,,Neighborhood,3741035,3741035,3741035,3741035,3741035,3741035,3741035,3741035,3741035,3741035,3741035,3741035,3741035,3741035,3741035,3741035,3741035,3741035,3741035,3741035,3741035,3741035,3741035,3741035,3741035,37610350,37610350,37610350
4792036000,4792036000,4792036000,4792036000,4792036000,4792036000,재산면,Gyeongsangbuk-do,,Neighborhood,3741037,3741037,3741037,3741037,3741037,3741037,3741037,3741037,3741037,3741037,3741037,3741037,3741037,3741037,3741037,3741037,3741037,3741037,3741037,3741037,3741037,3741037,3741037,3741037,3741037,37610370,37610370,37610370
4792037000,4792037000,4792037000,4792037000,4792037000,4792037000,명호면,Gyeongsangbuk-do,,Neighborhood,3741038,3741038,3741038,3741038,3741038,3741038,3741038,3741038,3741038,3741038,3741038,3741038,3741038,3741038,3741038,3741038,3741038,3741038,3741038,3741038,3741038,3741038,3741038,3741038,3741038,37610380,37610380,37610380
4792038000,4792038000,4792038000,4792038000,4792038000,4792038000,상운면,Gyeongsangbuk-do,,Neighborhood,3741039,3741039,3741039,3741039,3741039,3741039,3741039,3741039,3741039,3741039,3741039,3741039,3741039,3741039,3741039,3741039,3741039,3741039,3741039,3741039,3741039,3741039,3741039,3741039,3741039,37610390,37610390,37610390
4792039000,4792039000,4792039000,4792039000,4792039000,4792039000,석포면,Gyeongsangbuk-do,,Neighborhood,3741036,3741036,3741036,3741036,3741036,3741036,3741036,3741036,3741036,3741036,3741036,3741036,3741036,3741036,3741036,3741036,3741036,3741036,3741036,3741036,3741036,3741036,3741036,3741036,3741036,37610360,37610360,37610360
47930,4793000000,47930,4793000000,47930,4793000000,울진군,Gyeongsangbuk-do,Uljin-gun,District,3742000,3742000,3742000,3742000,3742000,3742000,3742000,3742000,3742000,3742000,3742000,3742000,3742000,3742000,3742000,3742000,3742000,3742000,3742000,3742000,3742000,3742000,3742000,3742000,3742000,37620000,37620000,37620000
4793025000,4793025000,4793025000,4793025000,4793025000,4793025000,울진읍,Gyeongsangbuk-do,,Neighborhood,3742011,3742011,3742011,3742011,3742011,3742011,3742011,3742011,3742011,3742011,3742011,3742011,3742011,3742011,3742011,3742011,3742011,3742011,3742011,3742011,3742011,3742011,3742011,3742011,3742011,37620110,37620110,37620110
4793025300,4793025300,4793025300,4793025300,4793025300,4793025300,평해읍,Gyeongsangbuk-do,,Neighborhood,3742012,3742012,3742012,3742012,3742012,3742012,3742012,3742012,3742012,3742012,3742012,3742012,3742012,3742012,3742012,3742012,3742012,3742012,3742012,3742012,3742012,3742012,3742012,3742012,3742012,37620120,37620120,37620120
4793031000,4793031000,4793031000,4793031000,4793031000,4793031000,북면,Gyeongsangbuk-do,,Neighborhood,3742031,3742031,3742031,3742031,3742031,3742031,3742031,3742031,3742031,3742031,3742031,3742031,3742031,3742031,3742031,3742031,3742031,3742031,3742031,3742031,3742031,3742031,3742031,3742031,3742031,37620310,37620310,37620310
4793032000,4793032000,4793032000,4793032000,4793032000,4793032000,서면,Gyeongsangbuk-do,,Neighborhood,3742032,3742032,3742032,3742032,3742032,3742032,3742032,3742032,3742032,3742032,3742032,3742032,3742032,3742032,3742032,3742032,3742032,,,,,,,,,,,
4793033000,4793033000,4793033000,4793033000,4793033000,4793033000,근남면,Gyeongsangbuk-do,,Neighborhood,3742033,3742033,3742033,3742033,3742033,3742033,3742033,3742033,3742033,3742033,3742033,3742033,3742033,3742033,3742033,3742033,3742033,3742033,3742033,3742033,3742033,3742033,3742033,3742033,3742033,37620330,37620330,37620330
4793034000,4793034000,4793034000,4793034000,4793034000,4793034000,원남면,Gyeongsangbuk-do,,Neighborhood,3742034,3742034,3742034,3742034,3742034,3742034,3742034,3742034,3742034,3742034,3742034,3742034,3742034,3742034,3742034,3742034,3742034,,,,,,,,,,,
4793035000,4793035000,4793035000,4793035000,4793035000,4793035000,기성면,Gyeongsangbuk-do,,Neighborhood,3742035,3742035,3742035,3742035,3742035,3742035,3742035,3742035,3742035,3742035,3742035,3742035,3742035,3742035,3742035,3742035,3742035,3742035,3742035,3742035,3742035,3742035,3742035,3742035,3742035,37620350,37620350,37620350
4793036000,4793036000,4793036000,4793036000,4793036000,4793036000,온정면,Gyeongsangbuk-do,,Neighborhood,3742036,3742036,3742036,3742036,3742036,3742036,3742036,3742036,3742036,3742036,3742036,3742036,3742036,3742036,3742036,3742036,3742036,3742036,3742036,3742036,3742036,3742036,3742036,3742036,3742036,37620360,37620360,37620360
4793037000,4793037000,4793037000,4793037000,4793037000,4793037000,죽변면,Gyeongsangbuk-do,,Neighborhood,3742037,3742037,3742037,3742037,3742037,3742037,3742037,3742037,3742037,3742037,3742037,3742037,3742037,3742037,3742037,3742037,3742037,3742037,3742037,3742037,3742037,3742037,3742037,3742037,3742037,37620370,37620370,37620370
4793038000,4793038000,4793038000,4793038000,4793038000,4793038000,후포면,Gyeongsangbuk-do,,Neighborhood,3742038,3742038,3742038,3742038,3742038,3742038,3742038,3742038,3742038,3742038,3742038,3742038,3742038,3742038,3742038,3742038,3742038,3742038,3742038,3742038,3742038,3742038,3742038,3742038,3742038,37620380,37620380,37620380
4793039000,4793039000,4793039000,4793039000,4793039000,4793039000,금강송면,Gyeongsangbuk-do,,Neighborhood,,,,,,,,,,,,,,,,,,3742039,3742039,3742039,3742039,3742039,3742039,3742039,3742039,37620390,37620390,37620390
4793040000,4793040000,4793040000,4793040000,4793040000,4793040000,매화면,Gyeongsangbuk-do,,Neighborhood,,,,,,,,,,,,,,,,,,3742040,3742040,3742040,3742040,3742040,3742040,3742040,3742040,37620400,37620400,37620400
47940,4794000000,47940,4794000000,47940,4794000000,울릉군,Gyeongsangbuk-do,Ulleung-gun,District,3743000,3743000,3743000,3743000,3743000,3743000,3743000,3743000,3743000,3743000,3743000,3743000,3743000,3743000,3743000,3743000,3743000,3743000,3743000,3743000,3743000,3743000,3743000,3743000,3743000,37630000,37630000,37630000
