"year","adm2_code","type","unit","class1","class2","value","adm1","adm2"
2015,38110,"mortality","per 100k population","All causes","total",387.6,"Gyeongsangnam-do","Changwon-si"
2015,38110,"mortality","per 100k population","All causes","male",544.9,"Gyeongsangnam-do","Changwon-si"
2015,38110,"mortality","per 100k population","All causes","female",273.1,"Gyeongsangnam-do","Changwon-si"
2015,38111,"mortality","per 100k population","All causes","total",409.8,"Gyeongsangnam-do","Uichang-gu"
2015,38111,"mortality","per 100k population","All causes","male",576.7,"Gyeongsangnam-do","Uichang-gu"
2015,38111,"mortality","per 100k population","All causes","female",288,"Gyeongsangnam-do","Uichang-gu"
2015,38112,"mortality","per 100k population","All causes","total",378.8,"Gyeongsangnam-do","Seongsan-gu"
2015,38112,"mortality","per 100k population","All causes","male",537.8,"Gyeongsangnam-do","Seongsan-gu"
2015,38112,"mortality","per 100k population","All causes","female",283.9,"Gyeongsangnam-do","Seongsan-gu"
2015,38113,"mortality","per 100k population","All causes","total",390.1,"Gyeongsangnam-do","Masan Happo-gu"
2015,38113,"mortality","per 100k population","All causes","male",554.3,"Gyeongsangnam-do","Masan Happo-gu"
2015,38113,"mortality","per 100k population","All causes","female",266.9,"Gyeongsangnam-do","Masan Happo-gu"
2015,38114,"mortality","per 100k population","All causes","total",399.3,"Gyeongsangnam-do","Masan Hoewon-gu"
2015,38114,"mortality","per 100k population","All causes","male",573.1,"Gyeongsangnam-do","Masan Hoewon-gu"
2015,38114,"mortality","per 100k population","All causes","female",270.4,"Gyeongsangnam-do","Masan Hoewon-gu"
2015,38115,"mortality","per 100k population","All causes","total",376.6,"Gyeongsangnam-do","Jinhae-gu"
2015,38115,"mortality","per 100k population","All causes","male",509.1,"Gyeongsangnam-do","Jinhae-gu"
2015,38115,"mortality","per 100k population","All causes","female",279.6,"Gyeongsangnam-do","Jinhae-gu"
2015,38070,"mortality","per 100k population","All causes","total",387.2,"Gyeongsangnam-do","Gimhae-si"
2015,38070,"mortality","per 100k population","All causes","male",547.7,"Gyeongsangnam-do","Gimhae-si"
2015,38070,"mortality","per 100k population","All causes","female",272.3,"Gyeongsangnam-do","Gimhae-si"
2015,38080,"mortality","per 100k population","All causes","total",430.2,"Gyeongsangnam-do","Miryang-si"
2015,38080,"mortality","per 100k population","All causes","male",637.8,"Gyeongsangnam-do","Miryang-si"
2015,38080,"mortality","per 100k population","All causes","female",267.9,"Gyeongsangnam-do","Miryang-si"
2015,38090,"mortality","per 100k population","All causes","total",357.9,"Gyeongsangnam-do","Geojae-si"
2015,38090,"mortality","per 100k population","All causes","male",511.6,"Gyeongsangnam-do","Geojae-si"
2015,38090,"mortality","per 100k population","All causes","female",253.1,"Gyeongsangnam-do","Geojae-si"
2015,38100,"mortality","per 100k population","All causes","total",379.2,"Gyeongsangnam-do","Yangsan-si"
2015,38100,"mortality","per 100k population","All causes","male",518.9,"Gyeongsangnam-do","Yangsan-si"
2015,38100,"mortality","per 100k population","All causes","female",268.7,"Gyeongsangnam-do","Yangsan-si"
2015,38310,"mortality","per 100k population","All causes","total",416.2,"Gyeongsangnam-do","Uiryeong-gun"
2015,38310,"mortality","per 100k population","All causes","male",613.2,"Gyeongsangnam-do","Uiryeong-gun"
2015,38310,"mortality","per 100k population","All causes","female",250.1,"Gyeongsangnam-do","Uiryeong-gun"
2015,38320,"mortality","per 100k population","All causes","total",395.1,"Gyeongsangnam-do","Haman-gun"
2015,38320,"mortality","per 100k population","All causes","male",587.9,"Gyeongsangnam-do","Haman-gun"
2015,38320,"mortality","per 100k population","All causes","female",251,"Gyeongsangnam-do","Haman-gun"
2015,38330,"mortality","per 100k population","All causes","total",474.8,"Gyeongsangnam-do","Changnyeong-gun"
2015,38330,"mortality","per 100k population","All causes","male",666.1,"Gyeongsangnam-do","Changnyeong-gun"
2015,38330,"mortality","per 100k population","All causes","female",346.1,"Gyeongsangnam-do","Changnyeong-gun"
2015,38340,"mortality","per 100k population","All causes","total",409,"Gyeongsangnam-do","Goseong-gun"
2015,38340,"mortality","per 100k population","All causes","male",579.3,"Gyeongsangnam-do","Goseong-gun"
2015,38340,"mortality","per 100k population","All causes","female",272.2,"Gyeongsangnam-do","Goseong-gun"
2015,38350,"mortality","per 100k population","All causes","total",417.5,"Gyeongsangnam-do","Namhae-gun"
2015,38350,"mortality","per 100k population","All causes","male",628.6,"Gyeongsangnam-do","Namhae-gun"
2015,38350,"mortality","per 100k population","All causes","female",259.5,"Gyeongsangnam-do","Namhae-gun"
2015,38360,"mortality","per 100k population","All causes","total",410.1,"Gyeongsangnam-do","Hadong-gun"
2015,38360,"mortality","per 100k population","All causes","male",593.2,"Gyeongsangnam-do","Hadong-gun"
2015,38360,"mortality","per 100k population","All causes","female",282,"Gyeongsangnam-do","Hadong-gun"
2015,38370,"mortality","per 100k population","All causes","total",381.5,"Gyeongsangnam-do","Sancheong-gun"
2015,38370,"mortality","per 100k population","All causes","male",520.7,"Gyeongsangnam-do","Sancheong-gun"
2015,38370,"mortality","per 100k population","All causes","female",293.4,"Gyeongsangnam-do","Sancheong-gun"
2015,38380,"mortality","per 100k population","All causes","total",374.1,"Gyeongsangnam-do","Hamyang-gun"
2015,38380,"mortality","per 100k population","All causes","male",548,"Gyeongsangnam-do","Hamyang-gun"
2015,38380,"mortality","per 100k population","All causes","female",252.5,"Gyeongsangnam-do","Hamyang-gun"
2015,38390,"mortality","per 100k population","All causes","total",390.6,"Gyeongsangnam-do","Geochang-gun"
2015,38390,"mortality","per 100k population","All causes","male",586.7,"Gyeongsangnam-do","Geochang-gun"
2015,38390,"mortality","per 100k population","All causes","female",234.1,"Gyeongsangnam-do","Geochang-gun"
2015,38400,"mortality","per 100k population","All causes","total",423.8,"Gyeongsangnam-do","Hapcheon-gun"
2015,38400,"mortality","per 100k population","All causes","male",621,"Gyeongsangnam-do","Hapcheon-gun"
2015,38400,"mortality","per 100k population","All causes","female",271.2,"Gyeongsangnam-do","Hapcheon-gun"
2015,39010,"mortality","per 100k population","All causes","total",328.9,"Jeju Special Self-Governing Province","Jeju-si"
2015,39010,"mortality","per 100k population","All causes","male",478.4,"Jeju Special Self-Governing Province","Jeju-si"
2015,39010,"mortality","per 100k population","All causes","female",214.1,"Jeju Special Self-Governing Province","Jeju-si"
2015,39020,"mortality","per 100k population","All causes","total",339.4,"Jeju Special Self-Governing Province","Seogwipo-si"
2015,39020,"mortality","per 100k population","All causes","male",482.7,"Jeju Special Self-Governing Province","Seogwipo-si"
2015,39020,"mortality","per 100k population","All causes","female",220.3,"Jeju Special Self-Governing Province","Seogwipo-si"
