year,adm1,adm1_code,adm2,adm2_code,adm3,adm3_code,type,class1,class2,unit,value
2010,Jeollabuk-do,35,Buan-gun,35380,NA,NA,housing,housing types,total,count,20861
2015,Jeollabuk-do,35,Buan-gun,35380,NA,NA,housing,housing types,total,count,20362
2020,Jeollabuk-do,35,Buan-gun,35380,NA,NA,housing,housing types,total,count,24541
2020,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,tax,income,general,million KRW,539062
2020,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,tax,income,labor,million KRW,381813
2010,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,population,all households,total,persons,834759
2010,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,population,all households,male,persons,408895
2010,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,population,all households,female,persons,425864
2015,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,population,all households,total,persons,811896
2015,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,population,all households,male,persons,399811
2015,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,population,all households,female,persons,412085
2020,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,population,all households,total,persons,796669
2020,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,population,all households,male,persons,391606
2020,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,population,all households,female,persons,405063
2020,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,mortality,All causes,total,per 100k population,296.3
2020,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,mortality,All causes,male,per 100k population,400.1
2020,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,mortality,All causes,female,per 100k population,214.1
2015,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,economy,company,total,count,59219
2010,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,economy,company,total,count,54767
2020,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,economy,company,total,count,90250
2010,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,housing,housing types,total,count,222503
2015,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,housing,housing types,total,count,239659
2020,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,housing,housing types,total,count,271570
2020,Busan,21,Buk-gu,21080,NA,NA,tax,income,general,million KRW,173117
2020,Busan,21,Buk-gu,21080,NA,NA,tax,income,labor,million KRW,61338
2010,Busan,21,Buk-gu,21080,NA,NA,population,all households,total,persons,296433
2010,Busan,21,Buk-gu,21080,NA,NA,population,all households,male,persons,144628
2010,Busan,21,Buk-gu,21080,NA,NA,population,all households,female,persons,151805
2015,Busan,21,Buk-gu,21080,NA,NA,population,all households,total,persons,293578
2015,Busan,21,Buk-gu,21080,NA,NA,population,all households,male,persons,143575
2015,Busan,21,Buk-gu,21080,NA,NA,population,all households,female,persons,150003
2020,Busan,21,Buk-gu,21080,NA,NA,population,all households,total,persons,274556
2020,Busan,21,Buk-gu,21080,NA,NA,population,all households,male,persons,134586
2020,Busan,21,Buk-gu,21080,NA,NA,population,all households,female,persons,139970
2020,Busan,21,Buk-gu,21080,NA,NA,mortality,All causes,total,per 100k population,318.8
2020,Busan,21,Buk-gu,21080,NA,NA,mortality,All causes,male,per 100k population,423.3
2020,Busan,21,Buk-gu,21080,NA,NA,mortality,All causes,female,per 100k population,234.5
2020,Busan,21,Buk-gu,21080,NA,NA,economy,company,total,count,20802
2015,Busan,21,Buk-gu,21080,NA,NA,economy,company,total,count,14911
2010,Busan,21,Buk-gu,21080,NA,NA,economy,company,total,count,14669
2020,Daegu,22,Buk-gu,22050,NA,NA,tax,income,general,million KRW,202553
2020,Daegu,22,Buk-gu,22050,NA,NA,tax,income,labor,million KRW,172915
2010,Daegu,22,Buk-gu,22050,NA,NA,population,all households,total,persons,440681
2010,Daegu,22,Buk-gu,22050,NA,NA,population,all households,male,persons,217193
2010,Daegu,22,Buk-gu,22050,NA,NA,population,all households,female,persons,223488
2015,Daegu,22,Buk-gu,22050,NA,NA,population,all households,total,persons,434033
2015,Daegu,22,Buk-gu,22050,NA,NA,population,all households,male,persons,215382
2015,Daegu,22,Buk-gu,22050,NA,NA,population,all households,female,persons,218651
2020,Daegu,22,Buk-gu,22050,NA,NA,population,all households,total,persons,432201
2020,Daegu,22,Buk-gu,22050,NA,NA,population,all households,male,persons,214046
2020,Daegu,22,Buk-gu,22050,NA,NA,population,all households,female,persons,218155
2020,Daegu,22,Buk-gu,22050,NA,NA,mortality,All causes,total,per 100k population,300
2020,Daegu,22,Buk-gu,22050,NA,NA,mortality,All causes,male,per 100k population,408.5
2020,Daegu,22,Buk-gu,22050,NA,NA,mortality,All causes,female,per 100k population,210.3
2020,Daegu,22,Buk-gu,22050,NA,NA,economy,company,total,count,53768
2010,Daegu,22,Buk-gu,22050,NA,NA,economy,company,total,count,35450
2015,Daegu,22,Buk-gu,22050,NA,NA,economy,company,total,count,38875
2020,Gwangju,24,Buk-gu,24040,NA,NA,tax,income,general,million KRW,238061
2020,Gwangju,24,Buk-gu,24040,NA,NA,tax,income,labor,million KRW,194307
2010,Gwangju,24,Buk-gu,24040,NA,NA,population,all households,total,persons,462887
2010,Gwangju,24,Buk-gu,24040,NA,NA,population,all households,male,persons,225100
2010,Gwangju,24,Buk-gu,24040,NA,NA,population,all households,female,persons,237787
2015,Gwangju,24,Buk-gu,24040,NA,NA,population,all households,total,persons,443285
2015,Gwangju,24,Buk-gu,24040,NA,NA,population,all households,male,persons,218387
2015,Gwangju,24,Buk-gu,24040,NA,NA,population,all households,female,persons,224898
2020,Gwangju,24,Buk-gu,24040,NA,NA,population,all households,total,persons,425875
2020,Gwangju,24,Buk-gu,24040,NA,NA,population,all households,male,persons,210499
2020,Gwangju,24,Buk-gu,24040,NA,NA,population,all households,female,persons,215376
2020,Gwangju,24,Buk-gu,24040,NA,NA,mortality,All causes,total,per 100k population,312.4
2020,Gwangju,24,Buk-gu,24040,NA,NA,mortality,All causes,male,per 100k population,426
2020,Gwangju,24,Buk-gu,24040,NA,NA,mortality,All causes,female,per 100k population,218.7
2020,Gwangju,24,Buk-gu,24040,NA,NA,economy,company,total,count,47067
2015,Gwangju,24,Buk-gu,24040,NA,NA,economy,company,total,count,32585
2010,Gwangju,24,Buk-gu,24040,NA,NA,economy,company,total,count,32051
2020,Ulsan,26,Buk-gu,26040,NA,NA,tax,income,general,million KRW,156387
2020,Ulsan,26,Buk-gu,26040,NA,NA,tax,income,labor,million KRW,480836
2010,Ulsan,26,Buk-gu,26040,NA,NA,population,all households,total,persons,165180
2010,Ulsan,26,Buk-gu,26040,NA,NA,population,all households,male,persons,84151
2010,Ulsan,26,Buk-gu,26040,NA,NA,population,all households,female,persons,81029
2015,Ulsan,26,Buk-gu,26040,NA,NA,population,all households,total,persons,181642
2015,Ulsan,26,Buk-gu,26040,NA,NA,population,all households,male,persons,92512
2015,Ulsan,26,Buk-gu,26040,NA,NA,population,all households,female,persons,89130
2020,Ulsan,26,Buk-gu,26040,NA,NA,population,all households,total,persons,211096
2020,Ulsan,26,Buk-gu,26040,NA,NA,population,all households,male,persons,108065
2020,Ulsan,26,Buk-gu,26040,NA,NA,population,all households,female,persons,103031
2020,Ulsan,26,Buk-gu,26040,NA,NA,mortality,All causes,total,per 100k population,311.6
2020,Ulsan,26,Buk-gu,26040,NA,NA,mortality,All causes,male,per 100k population,409
2020,Ulsan,26,Buk-gu,26040,NA,NA,mortality,All causes,female,per 100k population,237.8
2015,Ulsan,26,Buk-gu,26040,NA,NA,economy,company,total,count,10640
2010,Ulsan,26,Buk-gu,26040,NA,NA,economy,company,total,count,8727
2020,Ulsan,26,Buk-gu,26040,NA,NA,economy,company,total,count,17439
2010,Busan,21,Buk-gu,21080,NA,NA,housing,housing types,total,count,89275
2015,Busan,21,Buk-gu,21080,NA,NA,housing,housing types,total,count,96507
2020,Busan,21,Buk-gu,21080,NA,NA,housing,housing types,total,count,106250
2010,Daegu,22,Buk-gu,22050,NA,NA,housing,housing types,total,count,121185
2015,Daegu,22,Buk-gu,22050,NA,NA,housing,housing types,total,count,127356
2020,Daegu,22,Buk-gu,22050,NA,NA,housing,housing types,total,count,147686
2010,Gwangju,24,Buk-gu,24040,NA,NA,housing,housing types,total,count,140088
2015,Gwangju,24,Buk-gu,24040,NA,NA,housing,housing types,total,count,141929
2020,Gwangju,24,Buk-gu,24040,NA,NA,housing,housing types,total,count,162768
2010,Ulsan,26,Buk-gu,26040,NA,NA,housing,housing types,total,count,48280
2015,Ulsan,26,Buk-gu,26040,NA,NA,housing,housing types,total,count,55803
2020,Ulsan,26,Buk-gu,26040,NA,NA,housing,housing types,total,count,76593
2010,Gyeongsangbuk-do,37,Buk-gu Pohang-si,37012,NA,NA,population,all households,total,persons,249984
2010,Gyeongsangbuk-do,37,Buk-gu Pohang-si,37012,NA,NA,population,all households,male,persons,122656
2010,Gyeongsangbuk-do,37,Buk-gu Pohang-si,37012,NA,NA,population,all households,female,persons,127328
2015,Gyeongsangbuk-do,37,Buk-gu Pohang-si,37012,NA,NA,population,all households,total,persons,258642
2015,Gyeongsangbuk-do,37,Buk-gu Pohang-si,37012,NA,NA,population,all households,male,persons,126402
2015,Gyeongsangbuk-do,37,Buk-gu Pohang-si,37012,NA,NA,population,all households,female,persons,132240
2020,Gyeongsangbuk-do,37,Buk-gu Pohang-si,37012,NA,NA,population,all households,total,persons,262490
2020,Gyeongsangbuk-do,37,Buk-gu Pohang-si,37012,NA,NA,population,all households,male,persons,129714
2020,Gyeongsangbuk-do,37,Buk-gu Pohang-si,37012,NA,NA,population,all households,female,persons,132776
2020,Gyeongsangbuk-do,37,Buk-gu Pohang-si,37012,NA,NA,mortality,All causes,total,per 100k population,311.4
2020,Gyeongsangbuk-do,37,Buk-gu Pohang-si,37012,NA,NA,mortality,All causes,male,per 100k population,420.2
2020,Gyeongsangbuk-do,37,Buk-gu Pohang-si,37012,NA,NA,mortality,All causes,female,per 100k population,224.2
2020,Gyeongsangbuk-do,37,Buk-gu Pohang-si,37012,NA,NA,economy,company,total,count,29127
2010,Gyeongsangbuk-do,37,Buk-gu Pohang-si,37012,NA,NA,economy,company,total,count,18693
2015,Gyeongsangbuk-do,37,Buk-gu Pohang-si,37012,NA,NA,economy,company,total,count,20575
2010,Gyeongsangbuk-do,37,Buk-gu Pohang-si,37012,NA,NA,housing,housing types,total,count,82791
2015,Gyeongsangbuk-do,37,Buk-gu Pohang-si,37012,NA,NA,housing,housing types,total,count,90120
2020,Gyeongsangbuk-do,37,Buk-gu Pohang-si,37012,NA,NA,housing,housing types,total,count,111760
2010,Gyeonggi-do,31,Bundang-gu Seongnam-si,31023,NA,NA,population,all households,total,persons,456121
2010,Gyeonggi-do,31,Bundang-gu Seongnam-si,31023,NA,NA,population,all households,male,persons,219662
2010,Gyeonggi-do,31,Bundang-gu Seongnam-si,31023,NA,NA,population,all households,female,persons,236459
2015,Gyeonggi-do,31,Bundang-gu Seongnam-si,31023,NA,NA,population,all households,total,persons,470468
2015,Gyeonggi-do,31,Bundang-gu Seongnam-si,31023,NA,NA,population,all households,male,persons,226368
2015,Gyeonggi-do,31,Bundang-gu Seongnam-si,31023,NA,NA,population,all households,female,persons,244100
2020,Gyeonggi-do,31,Bundang-gu Seongnam-si,31023,NA,NA,population,all households,total,persons,458188
2020,Gyeonggi-do,31,Bundang-gu Seongnam-si,31023,NA,NA,population,all households,male,persons,220597
2020,Gyeonggi-do,31,Bundang-gu Seongnam-si,31023,NA,NA,population,all households,female,persons,237591
2020,Gyeonggi-do,31,Bundang-gu Seongnam-si,31023,NA,NA,mortality,All causes,total,per 100k population,209.6
2020,Gyeonggi-do,31,Bundang-gu Seongnam-si,31023,NA,NA,mortality,All causes,male,per 100k population,259.5
2020,Gyeonggi-do,31,Bundang-gu Seongnam-si,31023,NA,NA,mortality,All causes,female,per 100k population,169.1
2015,Gyeonggi-do,31,Bundang-gu Seongnam-si,31023,NA,NA,economy,company,total,count,30754
2020,Gyeonggi-do,31,Bundang-gu Seongnam-si,31023,NA,NA,economy,company,total,count,49408
2010,Gyeonggi-do,31,Bundang-gu Seongnam-si,31023,NA,NA,economy,company,total,count,21721
2010,Gyeonggi-do,31,Bundang-gu Seongnam-si,31023,NA,NA,housing,housing types,total,count,125693
2015,Gyeonggi-do,31,Bundang-gu Seongnam-si,31023,NA,NA,housing,housing types,total,count,135088
2020,Gyeonggi-do,31,Bundang-gu Seongnam-si,31023,NA,NA,housing,housing types,total,count,138828
2020,Incheon,23,Bupyeong-gu,23060,NA,NA,tax,income,general,million KRW,233011
2020,Incheon,23,Bupyeong-gu,23060,NA,NA,tax,income,labor,million KRW,277049
2010,Incheon,23,Bupyeong-gu,23060,NA,NA,population,all households,total,persons,535971
2010,Incheon,23,Bupyeong-gu,23060,NA,NA,population,all households,male,persons,262438
2010,Incheon,23,Bupyeong-gu,23060,NA,NA,population,all households,female,persons,273533
2015,Incheon,23,Bupyeong-gu,23060,NA,NA,population,all households,total,persons,531722
2015,Incheon,23,Bupyeong-gu,23060,NA,NA,population,all households,male,persons,260640
2015,Incheon,23,Bupyeong-gu,23060,NA,NA,population,all households,female,persons,271082
2020,Incheon,23,Bupyeong-gu,23060,NA,NA,population,all households,total,persons,483033
2020,Incheon,23,Bupyeong-gu,23060,NA,NA,population,all households,male,persons,236452
2020,Incheon,23,Bupyeong-gu,23060,NA,NA,population,all households,female,persons,246581
2020,Incheon,23,Bupyeong-gu,23060,NA,NA,mortality,All causes,total,per 100k population,321.8
2020,Incheon,23,Bupyeong-gu,23060,NA,NA,mortality,All causes,male,per 100k population,441.8
2020,Incheon,23,Bupyeong-gu,23060,NA,NA,mortality,All causes,female,per 100k population,224.8
2015,Incheon,23,Bupyeong-gu,23060,NA,NA,economy,company,total,count,31507
2020,Incheon,23,Bupyeong-gu,23060,NA,NA,economy,company,total,count,45115
2010,Incheon,23,Bupyeong-gu,23060,NA,NA,economy,company,total,count,30733
2010,Incheon,23,Bupyeong-gu,23060,NA,NA,housing,housing types,total,count,157540
2015,Incheon,23,Bupyeong-gu,23060,NA,NA,housing,housing types,total,count,166956
2020,Incheon,23,Bupyeong-gu,23060,NA,NA,housing,housing types,total,count,168544
2020,Busan,21,Busanjin-gu,21050,NA,NA,tax,income,general,million KRW,213913
2020,Busan,21,Busanjin-gu,21050,NA,NA,tax,income,labor,million KRW,242571
2010,Busan,21,Busanjin-gu,21050,NA,NA,population,all households,total,persons,372727
2010,Busan,21,Busanjin-gu,21050,NA,NA,population,all households,male,persons,178685
2010,Busan,21,Busanjin-gu,21050,NA,NA,population,all households,female,persons,194042
2015,Busan,21,Busanjin-gu,21050,NA,NA,population,all households,total,persons,369477
2015,Busan,21,Busanjin-gu,21050,NA,NA,population,all households,male,persons,177917
2015,Busan,21,Busanjin-gu,21050,NA,NA,population,all households,female,persons,191560
2020,Busan,21,Busanjin-gu,21050,NA,NA,population,all households,total,persons,347007
2020,Busan,21,Busanjin-gu,21050,NA,NA,population,all households,male,persons,166035
2020,Busan,21,Busanjin-gu,21050,NA,NA,population,all households,female,persons,180972
2020,Busan,21,Busanjin-gu,21050,NA,NA,mortality,All causes,total,per 100k population,332.1
2020,Busan,21,Busanjin-gu,21050,NA,NA,mortality,All causes,male,per 100k population,456.1
2020,Busan,21,Busanjin-gu,21050,NA,NA,mortality,All causes,female,per 100k population,233.7
2020,Busan,21,Busanjin-gu,21050,NA,NA,economy,company,total,count,45040
2015,Busan,21,Busanjin-gu,21050,NA,NA,economy,company,total,count,33104
2010,Busan,21,Busanjin-gu,21050,NA,NA,economy,company,total,count,31932
2010,Busan,21,Busanjin-gu,21050,NA,NA,housing,housing types,total,count,111534
2015,Busan,21,Busanjin-gu,21050,NA,NA,housing,housing types,total,count,120485
2020,Busan,21,Busanjin-gu,21050,NA,NA,housing,housing types,total,count,141650
2020,Chungcheongnam-do,34,Buyeo-gun,34330,NA,NA,tax,income,general,million KRW,14792
2020,Chungcheongnam-do,34,Buyeo-gun,34330,NA,NA,tax,income,labor,million KRW,20998
2010,Chungcheongnam-do,34,Buyeo-gun,34330,NA,NA,population,all households,total,persons,64421
2010,Chungcheongnam-do,34,Buyeo-gun,34330,NA,NA,population,all households,male,persons,30461
2010,Chungcheongnam-do,34,Buyeo-gun,34330,NA,NA,population,all households,female,persons,33960
2015,Chungcheongnam-do,34,Buyeo-gun,34330,NA,NA,population,all households,total,persons,65338
2015,Chungcheongnam-do,34,Buyeo-gun,34330,NA,NA,population,all households,male,persons,31873
2015,Chungcheongnam-do,34,Buyeo-gun,34330,NA,NA,population,all households,female,persons,33465
2020,Chungcheongnam-do,34,Buyeo-gun,34330,NA,NA,population,all households,total,persons,61240
2020,Chungcheongnam-do,34,Buyeo-gun,34330,NA,NA,population,all households,male,persons,30203
2020,Chungcheongnam-do,34,Buyeo-gun,34330,NA,NA,population,all households,female,persons,31037
2020,Chungcheongnam-do,34,Buyeo-gun,34330,NA,NA,mortality,All causes,total,per 100k population,392.5
2020,Chungcheongnam-do,34,Buyeo-gun,34330,NA,NA,mortality,All causes,male,per 100k population,501.2
2020,Chungcheongnam-do,34,Buyeo-gun,34330,NA,NA,mortality,All causes,female,per 100k population,300.7
2015,Chungcheongnam-do,34,Buyeo-gun,34330,NA,NA,economy,company,total,count,4884
2020,Chungcheongnam-do,34,Buyeo-gun,34330,NA,NA,economy,company,total,count,7804
2010,Chungcheongnam-do,34,Buyeo-gun,34330,NA,NA,economy,company,total,count,4712
2010,Chungcheongnam-do,34,Buyeo-gun,34330,NA,NA,housing,housing types,total,count,26125
2015,Chungcheongnam-do,34,Buyeo-gun,34330,NA,NA,housing,housing types,total,count,25563
2020,Chungcheongnam-do,34,Buyeo-gun,34330,NA,NA,housing,housing types,total,count,29661
2020,Gyeongsangnam-do,38,Changnyeong-gun,38330,NA,NA,tax,income,general,million KRW,17680
2020,Gyeongsangnam-do,38,Changnyeong-gun,38330,NA,NA,tax,income,labor,million KRW,28169
2010,Gyeongsangnam-do,38,Changnyeong-gun,38330,NA,NA,population,all households,total,persons,52516
2010,Gyeongsangnam-do,38,Changnyeong-gun,38330,NA,NA,population,all households,male,persons,24527
2010,Gyeongsangnam-do,38,Changnyeong-gun,38330,NA,NA,population,all households,female,persons,27989
2015,Gyeongsangnam-do,38,Changnyeong-gun,38330,NA,NA,population,all households,total,persons,57653
2015,Gyeongsangnam-do,38,Changnyeong-gun,38330,NA,NA,population,all households,male,persons,27852
2015,Gyeongsangnam-do,38,Changnyeong-gun,38330,NA,NA,population,all households,female,persons,29801
2020,Gyeongsangnam-do,38,Changnyeong-gun,38330,NA,NA,population,all households,total,persons,57301
